1598356349,-0.001,0.385,-0.036,0.316530917,0.420360355,-0.492394453,296.9850746
1598356349,0,0.386020408,-0.023979592,0.315464819,0.373452025,-0.504654584,296.9738806
1598356350,8.70E-05,0.387217391,-0.024869563,0.319254311,0.368497849,-0.526713366,296.9778125
1598356350,0.001752066,0.3923719,-0.070586771,0.326797415,0.395976298,-0.556346988,296.9934375
1598356350,-0.000308942,0.394536587,-0.103772356,0.327860515,0.400961373,-0.572216739,296.9964807
1598356350,-0.002,0.392172131,-0.108688525,0.326251073,0.396669528,-0.58240987,296.9943348
1598356351,-0.002,0.392409838,-0.113377045,0.320471616,0.393235808,-0.583539301,296.9999891
1598356351,-0.002,0.390440816,-0.122526526,0.314071429,0.389746752,-0.583129871,297.0066558
1598356351,-0.002,0.392,-0.137913581,0.320023808,0.368642861,-0.593952379,296.9779762
1598356351,-0.002271605,0.391728395,-0.148086419,0.322771745,0.356080421,-0.604693474,296.9558717
1598356352,-0.003,0.391,-0.15159836,0.30918479,0.387058679,-0.61501956,296.9672848
1598356352,-0.003,0.391321138,-0.153963414,0.304402168,0.404830439,-0.619710873,296.9764087
1598356352,-0.003337398,0.391325204,-0.155662602,0.31798913,0.395047826,-0.612645652,296.9807565
1598356352,-0.004,0.39,-0.150721316,0.322215481,0.384937238,-0.607987448,296.9832531
1598356353,-0.003620408,0.39,-0.139204083,0.316462345,0.374476991,-0.605895398,296.9837762
1598356353,-0.002601626,0.390398374,-0.130609755,0.311534485,0.38047844,-0.604383621,296.9843082
1598356353,-0.001585366,0.391,-0.125341464,0.30722414,0.398797406,-0.603306035,296.984847
1598356353,-0.001,0.39057085,-0.119566803,0.316825047,0.396654433,-0.58366956,296.9811339
1598356354,-0.001,0.39,-0.111175438,0.331943835,0.386395255,-0.556671723,296.9757343
1598356354,-0.001,0.389471774,-0.100133066,0.330691469,0.391617063,-0.555363237,296.9735821
1598356354,-0.000457143,0.388457143,-0.08857143,0.327389603,0.398863639,-0.558194801,296.9726623
1598356354,0.000570248,0.389710743,-0.091983468,0.338212116,0.395075759,-0.563606058,296.9910606
1598356355,0.000406505,0.391,-0.106902432,0.345160872,0.394043475,-0.57453912,297.003037
1598356355,0,0.391,-0.126414632,0.335378265,0.404913039,-0.609321726,296.9872761
1598356355,-0.000628571,0.392257143,-0.14945714,0.3339281,0.411052288,-0.630673204,296.9771895
1598356355,-0.00164898,0.39235102,-0.161893877,0.348089324,0.408328976,-0.626860567,296.9777342
1598356356,-0.002,0.392674897,-0.164,0.345386266,0.405901288,-0.621978541,296.9870644
1598356356,-0.001302041,0.393,-0.161906123,0.326609445,0.403755365,-0.616077254,297.0047682
1598356356,-0.001718367,0.393,-0.161,0.328343343,0.405433475,-0.613652361,297.0047425
1598356356,-0.002,0.392255144,-0.159510288,0.341218877,0.409188839,-0.61311588,296.9950858
1598356357,-0.002,0.391232654,-0.159767346,0.331696976,0.408303031,-0.610878789,296.980697
1598356357,-0.002,0.390215447,-0.157646342,0.316004331,0.406138528,-0.608173161,296.9650043
1598356357,-0.001135965,0.388271931,-0.148359654,0.310903721,0.395247267,-0.594175057,296.9711685
1598356357,-0.000116936,0.388883064,-0.141701614,0.307761387,0.385234273,-0.580121477,296.9794642
1598356358,0,0.388105263,-0.132052633,0.314811279,0.38740347,-0.571986986,296.9930217
1598356358,-0.000910569,0.386178862,-0.116430899,0.32,0.393304346,-0.554808699,296.9995565
1598356358,-2.15E-05,0.386,-0.08172963,0.32,0.409608693,-0.512417398,296.986513
1598356358,0.003,0.386,-0.034,0.326682605,0.402869575,-0.488230435,296.9822261
1598356359,0.004,0.385,-0.013,0.342443473,0.3648261,-0.488773913,296.9898348
1598356359,0.006,0.385,-0.016245903,0.342209307,0.346530657,-0.49332135,296.9889873
1598356359,0.006,0.385,-0.026585359,0.330581402,0.342302328,-0.500720926,296.9821163
1598356359,0.005933884,0.385066116,-0.039190085,0.331474134,0.379030142,-0.51120258,296.9837284
1598356360,0.004902439,0.385902439,-0.056878046,0.337939652,0.433987041,-0.523056028,296.9891164
1598356360,0.003885715,0.385,-0.066028567,0.337194385,0.41681858,-0.546215978,296.9782635
1598356360,0.002857143,0.385428571,-0.077428571,0.335034557,0.385501074,-0.571593958,296.9642246
1598356360,0.001787755,0.388212245,-0.101608165,0.33661488,0.397380746,-0.567693654,296.9623851
1598356361,0.000769231,0.389,-0.115923076,0.337407809,0.410876357,-0.567383949,296.9616768
1598356361,0,0.388756098,-0.118756098,0.333611715,0.429314527,-0.589075914,296.9660152
1598356361,0,0.388,-0.118,0.324726098,0.438778266,-0.600100007,296.9723913
1598356361,0,0.388,-0.117720648,0.304617393,0.428452175,-0.587600001,296.9832609
1598356362,0,0.387703704,-0.119370371,0.30836522,0.420947826,-0.584078261,296.9864348
1598356362,0,0.387644898,-0.126934693,0.3388,0.4166,-0.5906,296.981
1598356362,-0.00034008,0.389,-0.13134008,0.337427962,0.423154836,-0.588243013,296.979
1598356362,-0.001359504,0.389,-0.130921488,0.317535495,0.436058057,-0.580716133,296.979
1598356363,-0.002,0.389,-0.126510917,0.320487063,0.429017249,-0.56485777,296.9814957
1598356363,-0.002943089,0.387585367,-0.111682935,0.330185339,0.416086215,-0.546538804,296.9847284
1598356363,-0.004,0.386,-0.085451621,0.331,0.400161991,-0.551429804,296.987473
1598356363,-0.003506073,0.386493927,-0.062109313,0.329777291,0.385489084,-0.556218338,296.9898603
1598356364,-0.002495968,0.385991936,-0.045943553,0.310672495,0.393131002,-0.528379921,296.9876769
1598356364,-0.002,0.385552173,-0.033478268,0.296503253,0.402019515,-0.507,296.9844902
1598356364,-0.002602458,0.384795083,-0.026590166,0.29867245,0.415034701,-0.507,296.9779826
1598356364,-0.003621951,0.384,-0.023134148,0.309910857,0.406341326,-0.505945654,296.9754761
1598356365,-0.004635627,0.383364373,-0.015643731,0.335454333,0.363406547,-0.503228262,296.9792804
1598356365,-0.005661157,0.384322314,-0.006049589,0.341341308,0.3693152,-0.493958701,296.9836804
1598356365,-0.007382716,0.385,0.002530863,0.331015217,0.415510872,-0.479284782,296.9885717
1598356365,-0.008,0.387187499,0.007916666,0.327254737,0.44576842,-0.493631578,296.9914905
1598356366,-0.006502025,0.389497975,-0.01047368,0.326202106,0.469452624,-0.51994736,296.9935958
1598356366,-0.008302039,0.390767346,-0.030044889,0.337729029,0.430559153,-0.515443014,296.9966065
1598356366,-0.011363264,0.390212245,-0.033212245,0.35224516,0.376795702,-0.503615054,296.9998323
1598356366,-0.012,0.389195122,-0.015292691,0.324272737,0.401701289,-0.485045461,296.9938442
1598356367,-0.012,0.389817813,0.000449388,0.299128809,0.427126642,-0.467617906,296.9887642
1598356367,-0.011166667,0.392499999,0.007166664,0.320417021,0.418393017,-0.463796945,296.9964061
1598356367,-0.011842742,0.393,0.005471775,0.33282328,0.413732756,-0.465620684,297.001278
1598356367,-0.012925439,0.391149123,-0.006105265,0.320969831,0.420198274,-0.482862064,296.9985841
1598356368,-0.014909835,0.391,-0.00318033,0.320941299,0.410117402,-0.479565228,296.9907304
1598356368,-0.015,0.39002449,0.01455918,0.337789123,0.376421753,-0.446956535,296.975513
1598356368,-0.014004082,0.389004082,0.043881613,0.329734213,0.370723307,-0.403714612,296.9714924
1598356368,-0.012983871,0.388,0.083499994,0.303045752,0.385973856,-0.352516341,296.9758497
1598356369,-0.011951613,0.388,0.114266131,0.294417205,0.398309675,-0.357597845,296.9841226
1598356369,-0.009965218,0.388,0.125069564,0.292266668,0.409599994,-0.382866654,296.9938
1598356369,-0.00888664,0.38811336,0.125866402,0.317432247,0.419006448,-0.404838701,296.9804
1598356369,-0.007618854,0.389635244,0.111409853,0.345912855,0.428052287,-0.425956428,296.964061
1598356370,-0.005303278,0.394,0.066631157,0.340466233,0.43132026,-0.423233117,296.9678736
1598356370,-0.00735102,0.39382449,0.026787759,0.33688235,0.42958825,-0.428352917,296.9731569
1598356370,-0.009,0.393,0.004073177,0.341784312,0.405078439,-0.469202601,296.9851394
1598356370,-0.009,0.392788618,-0.011593498,0.339601735,0.386766235,-0.502515147,296.9890909
1598356371,-0.009,0.391773279,-0.028854251,0.323909099,0.380272731,-0.521454536,296.9777273
1598356371,-0.009255411,0.390744589,-0.043277056,0.312488021,0.380782131,-0.528838782,296.9806449
1598356371,-0.010315789,0.39,-0.043842112,0.305407409,0.388407406,-0.524481483,296.9980741
1598356371,-0.010341464,0.389670732,-0.031731713,0.29977174,0.392076087,-0.514750003,296.9943152
1598356372,-0.007941909,0.389705394,-0.020294606,0.294880436,0.393706521,-0.502250004,296.9796413
1598356372,-0.004839508,0.391386831,-0.022868307,0.313356213,0.388721033,-0.508798278,296.9818391
1598356372,-0.003413934,0.391586066,-0.03231147,0.336961359,0.382283266,-0.51952789,296.9877403
1598356372,-0.004,0.391,-0.037433198,0.319496783,0.398961282,-0.528223652,296.9926258
1598356373,-0.004,0.390554656,-0.036663969,0.303464048,0.414372551,-0.533071905,296.9965817
1598356373,-0.003544355,0.39,-0.03135484,0.318714589,0.407836605,-0.502570823,296.9922244
1598356373,-0.00200433,0.391493505,-0.023017319,0.328300658,0.406540296,-0.485947697,296.9906993
1598356373,-0.000466136,0.393,-0.017932272,0.321764708,0.420156858,-0.508823521,296.9972353
1598356374,0,0.393532,-0.016468,0.313391307,0.41509566,-0.513013049,296.9901696
1598356374,0,0.39342174,-0.01657826,0.302521743,0.38466088,-0.491817398,296.9646261
1598356374,0,0.393,-0.019447998,0.30085652,0.372634782,-0.485539129,296.9695522
1598356374,0,0.391761134,-0.025955462,0.305747824,0.373721739,-0.489886954,296.9961826
1598356375,0,0.389731708,-0.034073166,0.309026143,0.380078429,-0.497888886,297.0001634
1598356375,0,0.38830131,-0.040493449,0.311749455,0.388248366,-0.507148148,296.9963508
1598356375,0,0.389483607,-0.044967214,0.32758798,0.41238197,-0.521639483,296.9896674
1598356375,0,0.390763265,-0.046,0.343858066,0.43683441,-0.535290328,296.9833548
1598356376,0,0.393341462,-0.045219513,0.340632259,0.433070968,-0.519161293,296.9914194
1598356376,0,0.393186722,-0.043373445,0.33659695,0.431002178,-0.508305011,296.9944924
1598356376,0,0.394666666,-0.043,0.32897168,0.4364488,-0.520832241,296.9754292
1598356376,0,0.395,-0.041286886,0.32646943,0.437720527,-0.524061141,296.9654694
1598356377,0,0.395,-0.037460907,0.3335655,0.431170307,-0.509868999,296.9725655
1598356377,0,0.395898785,-0.03340486,0.334207793,0.436655843,-0.49546104,296.978513
1598356377,0.000922131,0.395077869,-0.021012298,0.328796536,0.453430738,-0.480850647,296.9833831
1598356377,0.002855421,0.396855421,-0.017216869,0.338980438,0.455006521,-0.485802176,296.9879043
1598356378,0.003,0.397,-0.017,0.356915219,0.44902826,-0.500476088,296.9922522
1598356378,0.003,0.398967079,-0.016016461,0.34785,0.4471,-0.50525,296.9921
1598356378,0.003,0.398012245,-0.018036735,0.333176088,0.446013044,-0.507967391,296.991013
1598356378,0.003,0.399,-0.021194329,0.333,0.418378506,-0.506406452,296.9846258
1598356379,0.002955645,0.399,-0.026955645,0.332036564,0.395376337,-0.504862366,296.9775548
1598356379,0.002,0.399,-0.026454149,0.324509681,0.406129027,-0.503787097,296.9662645
1598356379,0.001862903,0.399,-0.036604834,0.320316592,0.422777282,-0.504024016,296.9607795
1598356379,0.001,0.399,-0.054925926,0.325229257,0.455528378,-0.507844977,296.9711507
1598356380,0.001,0.399,-0.068467213,0.332749453,0.470200438,-0.523773413,296.9767625
1598356380,0.0008,0.3988,-0.0818,0.343642696,0.461485843,-0.555363819,296.9762179
1598356380,0,0.398440816,-0.090322447,0.337565228,0.458,-0.558869575,296.9753478
1598356380,0,0.4,-0.095483606,0.320173925,0.458,-0.543652185,296.9742609
1598356381,-0.000264227,0.399471546,-0.096735773,0.315586057,0.447651423,-0.559455325,296.9793813
1598356381,-0.001,0.398283951,-0.096851852,0.315041394,0.434034862,-0.58505446,296.9864619
1598356381,-0.001307692,0.399,-0.099,0.329060865,0.439528259,-0.569926092,296.978463
1598356381,-0.001656522,0.399343478,-0.100373913,0.342326926,0.446314101,-0.555333323,296.9699551
1598356382,-0.001402439,0.399597561,-0.103402439,0.334314104,0.450053418,-0.583111105,296.9694209
1598356382,-0.002,0.399418699,-0.10734959,0.330747298,0.450939526,-0.603626351,296.9725486
1598356382,-0.002436734,0.399563266,-0.117677547,0.34370626,0.441220305,-0.59714687,296.9892873
1598356382,-0.003455284,0.399,-0.123634147,0.344565225,0.438326084,-0.588891309,296.9962826
1598356383,-0.003528456,0.399471544,-0.120585367,0.323913053,0.447565213,-0.577478266,296.9859565
1598356383,-0.003,0.4,-0.117548388,0.312872018,0.446078096,-0.572845986,296.981846
1598356383,-0.003,0.399497943,-0.11198354,0.310702821,0.434689809,-0.574472884,296.9834729
1598356383,-0.003,0.399563318,-0.10462009,0.32576355,0.429533623,-0.576832971,296.9887657
